Row.names	de00	de02	de04	de08	de24	old	new	prot	gene_name	arcog
lcl|NC_013964.1_cds_WP_013034985.1_333	2.327582422	2.777185705	3.371849924	2.682519712	1.353933761	HVO_B0245	HVO_RS01210	molybdenum cofactor guanylyltransferase	mobA	arCOG01872
lcl|NC_013967.1_cds_WP_004042238.1_3324	-0.192818218	-0.754034391	-0.810974926	-0.995752841	-0.871457235	HVO_2348	HVO_RS16005	GTP cyclohydrolase I FolE2	folE2	arCOG04301
lcl|NC_013966.1_cds_WP_004043149.1_683	-0.828519984	-0.398325521	-0.207333692	-0.239633019	0.079051262	HVO_A0230	HVO_RS02870	peptide-methionine (S)-S-oxide reductase	msrA1	arCOG02816
lcl|NC_013967.1_cds_WP_004044380.1_1601	NA	NA	NA	NA	NA	HVO_0551	HVO_RS07350	DNA mismatch repair protein MutL	mutLb	arCOG01166
lcl|NC_013967.1_cds_WP_004041820.1_2919	0.104275269	-0.012067858	-1.135538349	-1.082959652	0.025495312	HVO_1940	HVO_RS14005	DNA mismatch repair protein MutS	mutS1a	arCOG02897
lcl|NC_013967.1_cds_WP_004044379.1_1602	NA	NA	NA	NA	NA	HVO_0552	HVO_RS07355	DNA mismatch repair protein MutS	mutS1b	arCOG02896
lcl|NC_013967.1_cds_WP_004045305.1_1265	-0.547581359	-0.143334184	0.311594384	0.763194592	0.543124125	HVO_0191	HVO_RS05630	DNA mismatch repair protein MutS	mutS5a	arCOG02895
lcl|NC_013967.1_cds_WP_004042252.1_3337	-1.432431362	-2.477996122	-2.119693239	-2.896027849	-1.240166471	HVO_2363	HVO_RS16075	NAD(+) kinase	nadK1	arCOG01348
lcl|NC_013967.1_cds_WP_004044211.1_1766	-1.492594119	-0.786201561	-1.17198303	-0.584852215	-2.459962973	HVO_0726	HVO_RS08190	endonuclease V	endV	arCOG00929
lcl|NC_013967.1_cds_WP_004044360.1_1622	0.109078565	1.616953527	0.504357384	0.702578987	-0.246450668	HVO_0573	HVO_RS07455	endonuclease IV	apn1	arCOG01894
lcl|NC_013967.1_cds_WP_013035262.1_3202	-0.086374299	0.763865307	0.368053157	0.084582603	1.064230249	HVO_2227	HVO_RS15405	heme biosynthesis protein	ahbA	arCOG01628
lcl|NC_013967.1_cds_WP_004042205.1_3289	0.397617273	-0.33761998	-0.335997237	-0.464823553	-0.041376331	HVO_2313	HVO_RS15835	hypothetical protein	ahbB	arCOG01628
lcl|NC_013967.1_cds_WP_004044089.1_1881	-0.254508312	0.69996764	0.819776065	0.358775548	0.142256849	HVO_0848	HVO_RS08765	endonuclease III	nthA	arCOG00459
lcl|NC_013967.1_cds_WP_004044218.1_1759	0.191329103	0.587336609	-0.187278083	0.07681641	-0.083560781	HVO_0719	HVO_RS08155	transcription elongation factor Spt5	spt5	arCOG01920
lcl|NC_013967.1_cds_WP_004064311.1_1882	0.647030696	0.223096226	0.506927997	0.505541992	0.46238468	HVO_0850	HVO_RS08770	peptidase	pan1	arCOG01306
lcl|NC_013967.1_cds_WP_004042892.1_3668	-0.675107654	-2.096697774	-1.600893351	-1.943496817	-1.505445805	HVO_2703	HVO_RS17755	3-methyl-2-oxobutanoate hydroxymethyltransferase	panB2	arCOG00584
lcl|NC_013967.1_cds_WP_013035572.1_2935	0.774410511	0.652427768	0.243561047	0.345490846	0.438113555	HVO_1957	HVO_RS14090	peptidase	pan2	arCOG01306
lcl|NC_013967.1_cds_WP_013035565.1_1846	0.514637663	0.748439299	0.32403891	0.462063526	0.302210505	HVO_0811	HVO_RS08590	tyrosine decarboxylase MfnA	mfnA	arCOG00027
lcl|NC_013967.1_cds_WP_013035565.1_1846	0.514637663	0.748439299	0.32403891	0.462063526	0.302210505	HVO_0811	HVO_RS08590	tyrosine decarboxylase MfnA	mfnA	arCOG00027
lcl|NC_013967.1_cds_WP_013035565.1_1846	0.514637663	0.748439299	0.32403891	0.462063526	0.302210505	HVO_0811	HVO_RS08590	tyrosine decarboxylase MfnA	mfnA	arCOG00027
lcl|NC_013967.1_cds_WP_013035565.1_1846	0.514637663	0.748439299	0.32403891	0.462063526	0.302210505	HVO_0811	HVO_RS08590	tyrosine decarboxylase MfnA	mfnA	arCOG00027
lcl|NC_013967.1_cds_WP_004045289.1_1251	0.302496819	1.990296474	1.634821543	1.213015854	1.107318253	HVO_0175	HVO_RS05560	DNA polymerase sliding clamp	pcnA	arCOG00488
lcl|NC_013967.1_cds_WP_004045289.1_1251	0.302496819	1.990296474	1.634821543	1.213015854	1.107318253	HVO_0175	HVO_RS05560	DNA polymerase sliding clamp	pcnA	arCOG00488
lcl|NC_013967.1_cds_WP_004045289.1_1251	0.302496819	1.990296474	1.634821543	1.213015854	1.107318253	HVO_0175	HVO_RS05560	DNA polymerase sliding clamp	pcnA	arCOG00488
lcl|NC_013967.1_cds_WP_004045289.1_1251	0.302496819	1.990296474	1.634821543	1.213015854	1.107318253	HVO_0175	HVO_RS05560	DNA polymerase sliding clamp	pcnA	arCOG00488
lcl|NC_013967.1_cds_WP_004043642.1_2312	-0.995625578	-0.774947615	-2.23092665	-1.084487624	-1.146430042	HVO_1297	HVO_RS10935	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	agsA	arCOG00670
lcl|NC_013967.1_cds_WP_008605767.1_2166	1.229007666	3.044419459	1.798374248	2.206189138	1.820395284	HVO_1143	HVO_RS10195	CDP-diacylglycerol--serine O-phosphatidyltransferase	assA	arCOG00671
lcl|NC_013967.1_cds_WP_008605767.1_2166	1.229007666	3.044419459	1.798374248	2.206189138	1.820395284	HVO_1143	HVO_RS10195	CDP-diacylglycerol--serine O-phosphatidyltransferase	assA	arCOG00671
lcl|NC_013967.1_cds_WP_004044478.1_1507	0.540693768	0.682797387	0.888287315	1.199746366	0.905414881	HVO_0446	HVO_RS06845	phosphonate ABC transporter ATP-binding protein	phnC1	arCOG00206
lcl|NC_013967.1_cds_WP_004041753.1_2856	-0.636976119	-0.478851806	-0.841397994	-0.886989795	-0.673103021	HVO_1871	HVO_RS13680	hypothetical protein	hemQ	arCOG03031
lcl|NC_013967.1_cds_WP_004044364.1_1618	0.501327157	-0.028663366	-0.009011771	-0.108085479	-0.005548987	HVO_0569	HVO_RS07435	atypical protein kinase	rio2	arCOG01181
lcl|NC_013967.1_cds_WP_004044956.1_1083	0.363901285	0.64682924	0.56872077	0.236463378	0.310837287	HVO_0003	HVO_RS04720	DNA polymerase II	polD1	arCOG04455
lcl|NC_013967.1_cds_WP_004044956.1_1083	0.363901285	0.64682924	0.56872077	0.236463378	0.310837287	HVO_0003	HVO_RS04720	DNA polymerase II	polD1	arCOG04455
lcl|NC_013967.1_cds_WP_004044956.1_1083	0.363901285	0.64682924	0.56872077	0.236463378	0.310837287	HVO_0003	HVO_RS04720	DNA polymerase II	polD1	arCOG04455
lcl|NC_013967.1_cds_WP_004045095.1_1142	0.177726144	0.585829566	0.730693414	0.898366086	0.985101352	HVO_0065	HVO_RS05010	DNA polymerase II large subunit	polD2/polC	arCOG03147
lcl|NC_013967.1_cds_WP_004045095.1_1142	0.177726144	0.585829566	0.730693414	0.898366086	0.985101352	HVO_0065	HVO_RS05010	DNA polymerase II large subunit	polD2/polC	arCOG03147
lcl|NC_013967.1_cds_WP_004045095.1_1142	0.177726144	0.585829566	0.730693414	0.898366086	0.985101352	HVO_0065	HVO_RS05010	DNA polymerase II large subunit	polD2/polC	arCOG03147
lcl|NC_013967.1_cds_WP_004044208.1_1768	-0.279002479	3.175105505	2.376168082	2.420427478	1.944843292	HVO_0729	HVO_RS08200	inorganic pyrophosphatase	ipp	arCOG01711
lcl|NC_013967.1_cds_WP_004041541.1_2653	-0.237502212	-0.344155774	-0.349622563	-0.118144647	-0.035440684	HVO_1650	HVO_RS12630	RNA degradosome polyphosphate kinase	ppk1	arCOG04535
lcl|NC_013967.1_cds_WP_004041541.1_2653	-0.237502212	-0.344155774	-0.349622563	-0.118144647	-0.035440684	HVO_1650	HVO_RS12630	RNA degradosome polyphosphate kinase	ppk1	arCOG04535
lcl|NC_013967.1_cds_WP_004042678.1_3566	-0.47791912	-0.978732298	-0.731404581	-1.813044158	-1.266666463	HVO_2598	HVO_RS17245	RNA degradosome polyphosphate kinase	ppk2	arCOG04535
lcl|NC_013967.1_cds_WP_004042678.1_3566	-0.47791912	-0.978732298	-0.731404581	-1.813044158	-1.266666463	HVO_2598	HVO_RS17245	RNA degradosome polyphosphate kinase	ppk2	arCOG04535
lcl|NC_013967.1_cds_WP_004044602.1_1391	-0.165434972	0.19873386	-0.101234921	-0.139214619	-0.37830119	HVO_0321	HVO_RS06255	peptide chain release factor 1	arf1	arCOG01742
lcl|NC_013967.1_cds_WP_004045347.1_1307	0.636190395	1.661030627	0.319607472	0.834071686	1.403572191	HVO_0233	HVO_RS05840	ribose-phosphate diphosphokinase	prsA	arCOG00067
lcl|NC_013967.1_cds_WP_004045347.1_1307	0.636190395	1.661030627	0.319607472	0.834071686	1.403572191	HVO_0233	HVO_RS05840	ribose-phosphate diphosphokinase	prsA	arCOG00067
lcl|NC_013967.1_cds_WP_004043847.1_2115	-0.101912452	0.770708233	0.721954814	0.333698416	0.073563692	HVO_1091	HVO_RS09940	"proteasome endopeptidase complex,subunit alpha"	psmA1	arCOG00971
lcl|NC_013967.1_cds_WP_004044756.1_3880	-0.454521041	-1.098911456	-1.547951675	-1.504996225	-0.318788769	HVO_2923	HVO_RS18840	proteasome subunit alpha	psmA2	arCOG00971
lcl|NC_013967.1_cds_WP_004042267.1_3352	-0.291064188	-0.101392701	-0.060210033	-0.45463066	0.023596957	HVO_2378	HVO_RS16150	phosphate ABC transporter ATP-binding protein	pstB1	arCOG00231
lcl|NC_013966.1_cds_WP_004040835.1_932	NA	NA	0.88238491	1.197587565	0.731360323	HVO_A0480	HVO_RS03985	phosphate ABC transporter ATP-binding protein	pstB2	arCOG00231
lcl|NC_013967.1_cds_WP_004041612.1_2722	-0.568809775	-0.866502025	-1.815207691	-1.29728713	-1.438668598	HVO_1723	HVO_RS12990	DEAD/DEAH box helicase	rad25d	arCOG03182
lcl|NC_013967.1_cds_WP_004041612.1_2722	-0.568809775	-0.866502025	-1.815207691	-1.29728713	-1.438668598	HVO_1723	HVO_RS12990	DEAD/DEAH box helicase	rad25d	arCOG03182
lcl|NC_013967.1_cds_WP_004042317.1_3400	0.272682502	0.692588479	0.44895326	0.474203156	0.540675665	HVO_2427	HVO_RS16390	ATPase AAA	rfcB	arCOG00470
lcl|NC_013967.1_cds_WP_004045317.1_1277	0.654646794	0.71508949	0.295810676	0.040460487	0.296723773	HVO_0203	HVO_RS05690	ATPase AAA	rfcA	arCOG00469
lcl|NC_013967.1_cds_WP_004044437.1_1546	-0.160373495	2.51612722	1.639559783	0.991544293	0.380923854	HVO_0484	HVO_RS07045	50S ribosomal protein L16	rpl16	arCOG04113
lcl|NC_013967.1_cds_WP_004045220.1_1193	0.243503118	-0.462104185	-0.275379969	-0.739223257	-0.468769512	HVO_0118	HVO_RS05265	50S ribosomal protein L18a	rpl20e	arCOG04175
lcl|NC_013967.1_cds_WP_004044234.1_1743	-0.131739716	2.079120248	1.078908729	0.629222622	0.338770081	HVO_0701	HVO_RS08070	50S ribosomal protein L44e	rpl42e	arCOG04109
lcl|NC_013967.1_cds_WP_004042964.1_3702	-0.170079501	3.958661757	2.297326902	1.799292478	0.736735576	HVO_2737	HVO_RS17925	50S ribosomal protein L7ae	rpl8e	arCOG01751
lcl|NC_013967.1_cds_WP_004043002.1_3721	-0.341388691	4.549184868	2.896818882	2.199397419	1.078510903	HVO_2756	HVO_RS18020	50S ribosomal protein L10	rpl10	arCOG04288
lcl|NC_013967.1_cds_WP_004041779.1_2879	0.730787553	1.735310152	1.367730801	0.60009024	1.327906074	HVO_1898	HVO_RS13805	DNA-directed RNA polymerase subunit E''	spt4	arCOG04077
lcl|NC_013967.1_cds_WP_004041779.1_2879	0.730787553	1.735310152	1.367730801	0.60009024	1.327906074	HVO_1898	HVO_RS13805	DNA-directed RNA polymerase subunit E''	spt4	arCOG04077
lcl|NC_013967.1_cds_WP_004041779.1_2879	0.730787553	1.735310152	1.367730801	0.60009024	1.327906074	HVO_1898	HVO_RS13805	DNA-directed RNA polymerase subunit E''	spt4	arCOG04077
lcl|NC_013967.1_cds_WP_008574128.1_2398	1.562465532	3.164154343	2.687888019	2.259620377	1.9124146	HVO_1385	HVO_RS11375	transcription factor S	tfs1	arCOG00579
lcl|NC_013967.1_cds_WP_004042747.1_3599	-0.049295908	0.212657992	-0.227525236	-0.179591804	-0.127667376	HVO_2632	HVO_RS17410	transcription factor S	tfs2	arCOG00579
lcl|NC_013967.1_cds_WP_004044563.1_1426	-1.027624027	4.094698427	2.678258781	2.320381658	2.309141685	HVO_0360	HVO_RS06440	30S ribosomal protein S10	rps10a	arCOG01758
lcl|NC_013967.1_cds_WP_004043547.1_2405	0.089149577	0.126609922	-0.408281578	-0.906963515	-1.053540851	HVO_1392	HVO_RS11410	30S ribosomal protein S10	rps10b	arCOG01758
lcl|NC_013967.1_cds_WP_004042610.1_3531	0.010436135	3.995673554	2.38883069	2.005690771	1.329513441	HVO_2560	HVO_RS17060	30S ribosomal protein S19	rps19	arCOG04099
lcl|NC_013967.1_cds_WP_013035666.1_2168	-1.26792744	1.924220293	0.541124267	0.123496582	-0.490850395	HVO_1145	HVO_RS10205	30S ribosomal protein S3ae	rps1e	arCOG04186
lcl|NC_013967.1_cds_WP_004042983.1_3711	0.391258402	-0.415845695	-1.006443707	-0.96269076	-0.589236726	HVO_2746	HVO_RS17970	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	ksgA	arCOG04131
lcl|NC_013967.1_cds_WP_004042558.1_3512	-0.425832217	2.989471877	1.632102554	1.36053482	0.816905387	HVO_2541	HVO_RS16965	preprotein translocase subunit SecY	secY	arCOG04169
lcl|NC_013967.1_cds_WP_004042558.1_3512	-0.425832217	2.989471877	1.632102554	1.36053482	0.816905387	HVO_2541	HVO_RS16965	preprotein translocase subunit SecY	secY	arCOG04169
lcl|NC_013967.1_cds_WP_004042558.1_3512	-0.425832217	2.989471877	1.632102554	1.36053482	0.816905387	HVO_2541	HVO_RS16965	preprotein translocase subunit SecY	secY	arCOG04169
lcl|NC_013967.1_cds_WP_004044076.1_1893	-0.436306056	0.781834368	-0.20729928	-0.184043314	0.269813517	HVO_0861	HVO_RS08825	Fe-S cluster assembly protein SufD	sufB2	arCOG01715
lcl|NC_013967.1_cds_WP_004043622.1_2331	-0.312142983	-1.571185664	-1.889005681	-2.297720386	-0.948549823	HVO_1314	HVO_RS11035	5'/3'-nucleotidase SurE	surE1	arCOG02303
lcl|NC_013967.1_cds_WP_004043622.1_2331	-0.312142983	-1.571185664	-1.889005681	-2.297720386	-0.948549823	HVO_1314	HVO_RS11035	5'/3'-nucleotidase SurE	surE1	arCOG02303
lcl|NC_013967.1_cds_WP_004043622.1_2331	-0.312142983	-1.571185664	-1.889005681	-2.297720386	-0.948549823	HVO_1314	HVO_RS11035	5'/3'-nucleotidase SurE	surE1	arCOG02303
lcl|NC_013966.1_cds_WP_049914843.1_681	-1.647375336	0.880860004	-0.010588459	0.802048195	1.108182714	HVO_A0228	HVO_RS02860	phosphatase	surE2	arCOG02303
lcl|NC_013966.1_cds_WP_049914843.1_681	-1.647375336	0.880860004	-0.010588459	0.802048195	1.108182714	HVO_A0228	HVO_RS02860	phosphatase	surE2	arCOG02303
lcl|NC_013966.1_cds_WP_049914843.1_681	-1.647375336	0.880860004	-0.010588459	0.802048195	1.108182714	HVO_A0228	HVO_RS02860	phosphatase	surE2	arCOG02303
lcl|NC_013964.1_cds_WP_004041153.1_461	-0.017026526	-1.203834085	-1.380603785	-1.132483751	-0.956169155	HVO_B0382	HVO_RS01840	transcription factor	tbp3	arCOG01764
lcl|NC_013967.1_cds_WP_006600487.1_2076	-0.048324015	-0.546195846	-1.135781575	-1.672668157	-1.660791181	HVO_1052	HVO_RS09745	transcription initiation factor IIB 2	tfb1	arCOG01981
lcl|NC_013966.1_cds_WP_013035124.1_899	-0.246232796	1.01094255	0.93659731	1.997934031	0.77444265	HVO_A0448	HVO_RS20050	transcription initiation factor IIB	tfb10	arCOG01981
lcl|NC_013964.1_cds_WP_004041254.1_368	-0.429823936	-0.798180047	-1.725401745	-0.626330624	-0.798350102	HVO_B0285	HVO_RS01380	transcription initiation factor IIB 2	tfb3	arCOG01981
lcl|NC_013967.1_cds_WP_013035638.1_1772	-0.182512946	-1.230135354	-0.719580951	-0.772135419	0.014259805	HVO_0733	HVO_RS08220	transcription initiation factor IIB 2	tfb4	arCOG01981
lcl|NC_013967.1_cds_WP_004043457.1_2489	0.219956668	-1.623601142	-1.358140592	-1.392154796	-1.022520691	HVO_1478	HVO_RS11835	transcription initiation factor IIB 2	tfb5	arCOG01981
lcl|NC_013967.1_cds_WP_004044141.1_1831	1.220568715	3.693607041	2.950899424	2.569925594	1.620847553	HVO_0795	HVO_RS08515	transcription initiation factor IIB 2	tfb6	arCOG01981
lcl|NC_013966.1_cds_WP_004043413.1_489	NA	0.808857819	1.727681676	1.795969394	0.922136073	HVO_A0026	HVO_RS01980	transcription initiation factor IIB	tfb9	arCOG01981
lcl|NC_013967.1_cds_WP_004041566.1_2677	0.119501496	-0.946456749	-0.743874796	-1.049673186	-0.872798782	HVO_1676	HVO_RS12755	transcription initiation factor IIB 2	tfb2	arCOG01981
lcl|NC_013967.1_cds_WP_004043767.1_2194	0.968733795	0.593954657	0.631690569	0.089776812	-0.117335459	HVO_1174	HVO_RS10345	transcription factor	tfeA	arCOG04270
lcl|NC_013967.1_cds_WP_004041882.1_2979	0.619677209	2.139125415	2.055784292	1.463543867	1.162396926	HVO_2001	HVO_RS14310	tRNA-guanine(15) transglycosylase	tgtA	arCOG00989
lcl|NC_013967.1_cds_WP_004041892.1_2986	-0.433322943	0.038703266	-0.873998697	-0.341669803	-0.735843049	HVO_2008	HVO_RS14345	tRNA-ribosyltransferase	arcS	arCOG00990
lcl|NC_013967.1_cds_WP_004044747.1_3875	-0.471760612	-0.015754555	-0.151683602	-0.4444373	-0.676521396	HVO_2918	HVO_RS18815	thymidylate synthase	hts	arCOG03214
lcl|NC_013967.1_cds_WP_004044747.1_3875	-0.471760612	-0.015754555	-0.151683602	-0.4444373	-0.676521396	HVO_2918	HVO_RS18815	thymidylate synthase	hts	arCOG03214
lcl|NC_013967.1_cds_WP_004043637.1_2316	-1.500826467	-1.623827901	-1.31848147	-1.713914429	-1.555907048	HVO_1300	HVO_RS10960	triose-phosphate isomerase	tpiA1	arCOG01087
lcl|NC_013967.1_cds_WP_004043637.1_2316	-1.500826467	-1.623827901	-1.31848147	-1.713914429	-1.555907048	HVO_1300	HVO_RS10960	triose-phosphate isomerase	tpiA1	arCOG01087
lcl|NC_013967.1_cds_WP_004043637.1_2316	-1.500826467	-1.623827901	-1.31848147	-1.713914429	-1.555907048	HVO_1300	HVO_RS10960	triose-phosphate isomerase	tpiA1	arCOG01087
lcl|NC_013967.1_cds_WP_004042371.1_3431	0.858398583	1.140055511	-2.282499884	-0.631826991	-0.543475265	HVO_2456	HVO_RS16545	anthranilate phosphoribosyltransferase	trpD	arCOG02012
lcl|NC_013967.1_cds_WP_004044803.1_3901	0.623888124	1.438809498	1.147911981	0.973728993	0.889043213	HVO_2951	HVO_RS18975	tryptophan--tRNA ligase	trpS1	arCOG01887
lcl|NC_013967.1_cds_WP_004042452.1_3464	-0.188815268	0.730262449	0.617483552	-0.486782855	-0.597061007	HVO_2493	HVO_RS16725	tRNA pseudouridine(55) synthase TruB	cbf5	arCOG00987
lcl|NC_013967.1_cds_WP_004044564.1_1425	0.261347997	4.774884011	3.825283405	3.253356715	3.088616292	HVO_0359	HVO_RS06435	elongation factor 1-alpha	tef1a1	arCOG01561
lcl|NC_013967.1_cds_WP_004042302.1_3386	-0.612002986	-2.262355732	-2.30715334	-2.298894788	-1.364304588	HVO_2413	HVO_RS16320	elongation factor 1-alpha	tef1a2	arCOG01561
lcl|NC_013967.1_cds_WP_004042412.1_3446	-1.56521512	-2.129953625	-3.05302158	-2.230946031	-1.558226173	HVO_2474	HVO_RS16630	glycerophosphodiester phosphodiesterase	ugpQ	arCOG00701
lcl|NC_013964.1_cds_WP_004041248.1_375	2.456836338	-1.748004822	-3.411044917	-0.506560247	-2.007748332	HVO_B0291	HVO_RS01410	glycerophosphodiester phosphodiesterase	glpQ2	arCOG00701
lcl|NC_013967.1_cds_WP_004042207.1_3291	0.832079244	0.88574423	1.181933102	1.083465778	0.367011559	HVO_2315	HVO_RS15845	"di-trans,poly-cis-decaprenylcistransferase"	uppS1	arCOG01532
lcl|NC_013966.1_cds_WP_004040978.1_1066	-0.271367527	-2.632887938	-2.886284665	-2.958570391	-2.494405454	HVO_A0624	HVO_RS04645	cadmium-translocating P-type ATPase	cadA	arCOG02764
lcl|NC_013967.1_cds_WP_004045313.1_1273	-0.635943287	-1.876143895	-1.928756801	-2.020815155	-1.058230737	HVO_0199	HVO_RS05670	phosphoglucomutase	pmm2	arCOG00767
lcl|NC_013967.1_cds_WP_004043536.1_2415	-0.772343034	-0.248074283	-0.598401157	-0.819487956	-0.316099578	HVO_1402	HVO_RS11460	phosphomannomutase	pmm3	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044889.1_3940	-0.261979047	0.19187208	-0.346907186	-0.093176197	-0.187413954	HVO_2989	HVO_RS19165	phosphoglucosamine mutase	pmm4	arCOG00767
lcl|NC_013967.1_cds_WP_004044019.1_1949	0.709384073	1.362312818	1.918804059	1.583272453	0.396331823	HVO_0920	HVO_RS09105	(2Fe-2S)-binding protein	nirD	arCOG02851
lcl|NC_013967.1_cds_WP_004044229.1_1748	1.935930023	2.685249409	1.472014273	1.568483601	1.248939085	HVO_0707	HVO_RS08100	(2Fe-2S)-binding protein	nirD	arCOG02851
lcl|NC_013966.1_cds_WP_004043357.1_548	2.397546405	3.914373132	4.883761515	4.499420979	4.008202958	HVO_A0083	HVO_RS02250	(2Fe-2S)-binding protein	nirD	arCOG02852
lcl|NC_013967.1_cds_WP_004042195.1_3278	-0.824052336	-0.182348351	-0.546963925	-0.530271646	0.24498216	HVO_2302	HVO_RS15780	membrane protein	aarF	arCOG01189
lcl|NC_013964.1_cds_WP_004041303.1_320	0.86995342	0.259841744	0.728627592	0.95461317	0.313278188	HVO_B0233	HVO_RS01145	alpha-N-arabinofuranosidase	xsa	arCOG10185
lcl|NC_013967.1_cds_WP_004042011.1_3106	0.993061972	-3.21057514	-0.476864176	0.289062251	1.642597353	HVO_2127	HVO_RS14925	indole-3-acetyl-L-aspartic acid hydrolase	AbgB	arCOG01108
lcl|NC_013967.1_cds_WP_004044248.1_1730	-0.836624253	-2.138225816	-1.27823762	-0.982445471	-1.445809842	HVO_0687	HVO_RS08005	amidohydrolase	AbgB	arCOG01108
lcl|NC_013967.1_cds_WP_049914874.1_2408	0.005226022	-1.1281208	-1.45804599	-0.099687001	-0.25912811	HVO_1395	HVO_RS11425	N-acyl-L-amino acid amidohydrolase	AbgB	arCOG01108
lcl|NC_013964.1_cds_WP_004041138.1_102	-0.131612874	-0.822771341	-0.662026484	-0.341447814	0.439353764	HVO_B0016	HVO_RS00070	hypothetical protein	AbrB	arCOG08216
lcl|NC_013967.1_cds_WP_004041865.1_2962	NA	0.162925057	0.656918992	0.444783765	0.957317326	HVO_1984	HVO_RS14220	isocitrate lyase	aceA	arCOG00582
lcl|NC_013967.1_cds_WP_004044823.1_3909	-0.364077628	-0.865020646	-0.511733959	-0.187865016	-0.778681625	HVO_2960	HVO_RS19015	branched-chain alpha-keto acid dehydrogenase subunit E2	dsa1	arCOG02700
lcl|NC_013967.1_cds_WP_004044823.1_3909	-0.364077628	-0.865020646	-0.511733959	-0.187865016	-0.778681625	HVO_2960	HVO_RS19015	branched-chain alpha-keto acid dehydrogenase subunit E2	dsa1	arCOG02700
lcl|NC_013967.1_cds_WP_004044823.1_3909	-0.364077628	-0.865020646	-0.511733959	-0.187865016	-0.778681625	HVO_2960	HVO_RS19015	branched-chain alpha-keto acid dehydrogenase subunit E2	dsa1	arCOG02700
lcl|NC_013967.1_cds_WP_004044269.1_1710	-0.748522754	-1.287419156	-1.032333893	-0.334240771	0.293428477	HVO_0666	HVO_RS07905	dihydrolipoamide acyltransferase	dsa2	arCOG01706
lcl|NC_013967.1_cds_WP_004044269.1_1710	-0.748522754	-1.287419156	-1.032333893	-0.334240771	0.293428477	HVO_0666	HVO_RS07905	dihydrolipoamide acyltransferase	dsa2	arCOG01706
lcl|NC_013967.1_cds_WP_004044269.1_1710	-0.748522754	-1.287419156	-1.032333893	-0.334240771	0.293428477	HVO_0666	HVO_RS07905	dihydrolipoamide acyltransferase	dsa2	arCOG01706
lcl|NC_013967.1_cds_WP_004042676.1_3565	0.170595415	0.295466099	1.108725217	1.293001729	0.779263205	HVO_2597	HVO_RS17240	biotin attachment protein	oadhL	arCOG02700
